Run key reserves,Run key soldiers,Salary per day,Reserve contact,Days served,Last recruited Date,Reserve training
3243,19458,676,0507563364,669,2014-06-19,communication
3244,19464,702,0506364458,544,2013-08-23,grandes
3245,19470,776,0505660178,312,2014-11-04,explosives
3246,19476,777,0505589489,956,2013-03-16,medic
3247,19482,485,0508136327,667,2017-09-02,grandes
3248,19488,276,0502613311,169,2017-11-05,scout
3249,19494,355,0502909421,965,2015-05-14,grandes
3250,19500,592,0502739479,115,2018-07-27,anti-air
3251,19506,335,0509497019,388,2011-11-05,commander
3252,19512,410,0506516382,358,2017-03-31,anti-air
3253,19518,505,0501563180,928,2017-08-19,grandes
3254,19524,207,0506017872,655,2015-07-09,grandes
3255,19530,671,0505710408,504,2016-10-01,driver
3256,19536,278,0507593940,359,2015-08-26,driver
3257,19542,213,0503291703,830,2014-01-13,medic
3258,19548,476,0502261466,482,2015-01-24,scout
3259,19554,244,0502972951,211,2015-08-22,commander
3260,19560,705,0505980389,647,2018-01-29,anti-air
3261,19566,410,0505383526,783,2012-01-02,communication
3262,19572,713,0501024153,331,2017-11-08,medic
3263,19578,321,0507457785,194,2015-08-28,driver
3264,19584,381,0507946308,752,2013-09-21,scout
3265,19590,714,0504956302,489,2018-07-21,scout
3266,19596,714,0501279446,550,2012-12-13,communication
3267,19602,673,0507399760,956,2016-07-02,heavy machine-gun
3268,19608,319,0509696506,560,2019-02-14,driver
3269,19614,353,0508687054,384,2016-01-22,grandes
3270,19620,615,0501881655,918,2015-09-16,grandes
3271,19626,431,0509263396,920,2013-04-03,scout
3272,19632,576,0502601745,488,2019-02-05,medic
3273,19638,604,0508480656,698,2015-12-18,scout
3274,19644,509,0508411131,141,2015-06-26,anti-air
3275,19650,295,0502204187,723,2018-02-09,communication
3276,19656,411,0505691761,690,2015-01-25,medic
3277,19662,268,0508902183,443,2014-08-27,anti-air
3278,19668,514,0509099322,509,2016-02-12,medic
3279,19674,225,0502389941,260,2019-01-10,communication
3280,19680,379,0507112967,426,2013-08-11,grandes
3281,19686,581,0501696902,282,2016-01-26,medic
3282,19692,436,0504752172,883,2017-10-25,driver
3283,19698,443,0505725772,479,2014-06-14,commander
3284,19704,665,0503397761,571,2016-04-15,anti-air
3285,19710,419,0506161067,49,2016-11-21,scout
3286,19716,450,0505186020,907,2015-02-08,medic
3287,19722,476,0506307763,457,2013-12-26,driver
3288,19728,303,0507705540,883,2017-09-17,anti-air
3289,19734,549,0507045787,701,2015-07-02,anti-air
3290,19740,781,0507043499,947,2015-07-22,scout
3291,19746,575,0505815059,722,2016-03-12,commander
3292,19752,208,0502157336,581,2015-02-05,explosives
3293,19758,319,0502431780,26,2016-04-05,scout
3294,19764,714,0501416123,497,2015-05-05,commander
3295,19770,417,0503633499,5,2012-02-01,commander
3296,19776,633,0508376056,193,2017-01-15,explosives
3297,19782,200,0504491027,372,2011-11-21,scout
3298,19788,405,0508424391,38,2015-09-15,driver
3299,19794,394,0501383990,198,2011-10-27,driver
3300,19800,585,0502836125,221,2014-11-12,explosives
3301,19806,374,0501285735,926,2016-08-08,communication
3302,19812,710,0506628990,845,2012-02-20,sniper
3303,19818,299,0503597987,108,2013-11-10,communication
3304,19824,508,0503572552,140,2012-09-02,driver
3305,19830,676,0509726950,983,2017-11-10,sniper
3306,19836,443,0506250714,286,2012-08-15,grandes
3307,19842,427,0503641925,361,2019-03-02,sniper
3308,19848,309,0501425022,205,2018-01-25,medic
3309,19854,585,0504451791,599,2015-12-06,explosives
3310,19860,636,0507068694,907,2016-01-21,explosives
3311,19866,260,0505606746,680,2012-05-21,commander
3312,19872,287,0506155126,577,2015-07-22,grandes
3313,19878,451,0503603344,572,2013-06-13,communication
3314,19884,707,0505615596,910,2016-01-27,communication
3315,19890,286,0502159160,934,2016-03-13,driver
3316,19896,449,0506680020,326,2018-03-04,scout
3317,19902,612,0507307502,915,2014-02-07,driver
3318,19908,505,0507280374,547,2018-07-28,grandes
3319,19914,317,0509689925,83,2013-04-16,scout
3320,19920,537,0504622743,627,2012-05-18,sniper
3321,19926,517,0504550961,920,2016-11-23,commander
3322,19932,286,0508142259,884,2016-04-13,driver
3323,19938,573,0501573238,169,2013-06-19,explosives
3324,19944,716,0502889485,458,2013-04-20,medic
3325,19950,382,0503945482,95,2019-01-14,commander
3326,19956,406,0506052768,999,2012-01-17,grandes
3327,19962,717,0508236981,21,2015-05-09,medic
3328,19968,729,0503858170,395,2014-10-29,scout
3329,19974,779,0508690413,215,2017-08-18,medic
3330,19980,543,0508478714,888,2016-05-21,medic
3331,19986,216,0503760167,726,2017-02-09,heavy machine-gun
3332,19992,796,0502547846,426,2011-11-09,heavy machine-gun
3333,19998,390,0504646495,40,2013-06-10,heavy machine-gun
